25671;9;2;0;0;3.2396;6581.68
25671;15;2;0;1;2.8168;9921.54
25690;87;1;0;0;1.26;4986.59
25816;81;1;0;1;1.36;3443.45
25825;17;1;0;1;0.89;4274.59
25885;52;2;0;1;0.14;3528.77
25887;68;1;0;0;1.39;4430.43
26094;17;1;0;1;0.28;3957.49
26390;17;1;0;1;0.5;4028.42
26539;15;2;0;1;2.38;14299.11
26725;68;1;0;0;0.15;3437.81
26725;87;1;0;0;0.66;4824.87
26807;17;2;0;1;0.5169;5446.36
26831;40;2;0;1;0.1712;4632.08
26954;59;1;0;1;1.56;7053.38
27129;59;1;0;1;0.6496;6553.47
27150;59;1;0;1;0.7717;3740.33
27166;59;1;0;1;0.0817;2158.02
27224;40;2;0;1;0.4102;5205.5
27546;32;2;0;1;0.57;6513.19
27629;32;2;0;1;2.7648;16515.41
27761;59;1;0;1;0.975;5805.53
27819;17;1;0;1;5.75;26694.0
27922;81;1;0;1;1.0517;2877.89
28134;59;1;0;1;1.8871;4087.94
28137;59;2;0;1;0.7;7491.8
28137;87;2;0;0;2.65;24591.92
28156;59;1;0;1;1.63;9156.18
28362;9;2;0;0;0.7653;4841.46
28410;17;2;0;1;5.1866;25984.35
28477;32;2;0;1;1.4255;8065.2
28847;52;2;0;1;0.7292;6604.42
28861;17;1;0;1;1.081;3319.27
28875;17;2;0;1;2.6616;11351.48
29262;23;2;0;1;1.4774;10584.43
29262;59;2;0;1;5.55;25695.37
29666;59;2;0;1;1.17;9851.87
29831;59;1;0;1;0.472;3576.06
30114;59;2;0;1;1.51;9622.74
30139;32;2;0;1;1.96;13962.37
30409;15;2;0;1;0.372;5141.79
30423;17;1;0;1;0.9478;4008.17
30628;81;1;0;1;3.17;6664.01
30652;52;2;0;1;0.4784;4808.88
30771;9;2;0;0;2.68;16080.07
30936;59;1;0;1;0.4142;3022.02
30946;17;2;0;1;1.0177;5521.57
31012;68;1;0;0;3.22;11358.42
31153;32;2;0;1;0.0995;3789.63
31551;59;1;0;1;0.95;5122.1
31565;68;1;0;0;2.99;13464.14
31622;59;2;0;1;0.4247;5727.63
31836;87;2;0;0;1.331;10784.43
31838;68;1;0;0;1.38;5730.62
31890;68;1;0;0;1.0427;4671.43
31899;17;1;0;1;1.34;6014.41
32060;17;1;0;1;6.8092;24139.53
32060;81;1;0;1;4.8256;15776.25
32060;81;2;0;1;4.8256;27324.14
32437;59;2;0;1;0.7072;5143.22
32660;17;1;0;1;1.1505;5289.92
32681;68;1;0;0;0.5732;3089.26
32730;59;2;0;1;1.2399;10222.96
32795;26;2;0;1;2.6343;18204.24
32795;32;2;0;1;5.12;40082.53
32795;59;2;0;1;3.84;25983.18
32896;94;2;0;0;1.5161;15165.62
32986;17;1;0;1;0.2093;3033.13
33084;59;1;0;1;0.3748;3591.51
33248;81;2;0;1;4.2851;33292.68
33428;59;2;0;1;2.94;17711.43
33453;32;2;0;1;1.32;8439.82
33486;17;2;0;1;8.51;43536.62
33486;55;2;0;1;4.2494;12630.2
34190;68;1;0;0;3.7789;15911.18
34244;32;2;0;1;5.46;22701.4
34244;59;2;0;1;4.23;21849.12
34315;59;1;0;1;0.4126;4129.13
34407;92;1;0;0;0.69;5239.34
34500;32;2;0;1;2.9517;10600.58
34512;59;1;0;1;12.6566;42285.46
34775;81;2;0;1;1.6525;7283.41
34853;59;2;0;1;0.4378;6204.88
34922;9;2;0;0;1.3416;7587.4
34977;4;2;1;1;1.23;6963.03
35052;87;2;0;0;1.3029;12416.14
35100;32;2;0;1;0.86;9183.35
35271;40;2;0;1;5.8772;18848.36
35284;59;1;0;1;0.8183;3159.61
35287;87;2;0;0;7.593;26977.42
35465;32;2;0;1;3.8165;18298.94
35689;68;1;0;0;0.5907;2940.76
35719;40;2;0;1;0.8782;9904.7
35819;52;2;0;1;0.4725;4956.37
35888;59;1;0;1;1.0572;3961.78
36088;59;2;0;1;1.9915;9592.13
36094;94;2;0;0;1.5479;10808.01
36122;59;1;0;1;0.9166;4166.01
36123;15;2;0;1;6.72;38096.72
36258;17;1;0;1;1.97;6174.76
36331;59;1;0;1;0.78;4273.6
36468;15;2;0;1;1.9141;16245.75
36535;17;1;0;1;1.5343;2843.36
36535;59;1;0;1;1.5377;1598.85
36708;40;2;0;1;0.5462;6341.51
36918;17;1;0;1;2.0733;8125.09
37005;81;1;0;1;3.74;16197.87
37005;81;2;0;1;3.74;25012.23
37371;32;2;0;1;1.1643;7201.78
37461;52;2;0;1;3.68;28676.72
37661;59;1;0;1;0.9008;5642.74
37826;17;2;0;1;10.1482;62328.24
37826;32;2;0;1;4.4695;23019.75
37952;81;1;0;1;2.8895;3439.3
38025;59;1;0;1;3.94;20324.11
38272;17;1;0;1;1.4393;6147.01
38272;71;1;0;1;1.06;930.27
38272;81;1;0;1;2.95;10571.92
38272;87;1;0;0;1.63;4566.61
38443;17;1;0;1;1.1093;4161.28
38454;32;2;0;1;1.0169;6126.78
38481;59;1;0;1;2.3103;3486.31
38481;81;1;0;1;1.1017;3774.27
38512;17;2;0;1;4.99;23509.44
38557;59;1;0;1;0.2297;3020.73
38645;68;1;0;0;0.49;2741.93
38795;40;2;0;1;2.18;7787.42
39040;81;2;0;1;2.5438;23308.4
39112;32;2;0;1;5.89;29656.98
39261;87;2;0;0;1.08;7770.27
39261;94;2;0;0;2.4291;12260.13
39276;17;2;0;1;0.3938;3688.0
39360;32;2;0;1;3.022456419098143;5227.61
39495;17;1;0;1;3.76;13381.79
39664;59;1;0;1;1.122;2777.17
39664;59;2;0;1;1.122;4632.91
39664;68;1;0;0;1.4329;5080.68
39939;87;2;0;0;0.6882;10526.41
39979;17;1;0;1;0.7419;2919.45
40129;17;1;0;1;0.1727;2569.93
40200;71;1;0;1;1.774;2801.22
40204;17;2;0;1;0.2543;4125.47
40344;32;2;0;1;1.2261;10098.03
40352;32;2;0;1;0.35;4403.01
40447;26;1;0;1;1.4783;7376.98
40447;26;2;0;1;1.4783;12014.24
40675;59;1;0;1;0.94;3842.97
41027;32;1;0;1;0.9695;3900.49
41027;32;2;0;1;0.9695;13289.79
41398;17;2;0;1;0.9908;6450.58
41607;59;1;0;1;1.6562;3687.59
41607;81;1;0;1;0.46;2391.34
42164;17;2;0;1;0.6153;5046.75
42384;59;1;0;1;0.1236;2924.72
42448;9;2;0;0;1.0209;5418.72
42483;32;2;0;1;0.2992;6045.97
42577;9;2;0;0;1.2;7981.1
42787;40;2;0;1;0.9728;8112.18
42915;40;1;0;1;0.2732;3105.36
43077;9;2;0;0;0.52;5325.97
43256;87;2;0;0;1.61;9648.26
43705;17;2;0;1;4.2676;15492.26
44150;9;2;0;0;4.314;17320.92
44150;32;2;0;1;1.04;9306.26
44150;59;1;0;1;1.45;11007.88
44150;81;1;0;1;0.8948;6907.84
44150;87;1;0;0;0.1;2937.25
44512;32;2;0;1;3.832;35091.84
44625;17;1;0;1;1.29;3905.66
44625;17;2;0;1;1.29;5608.9
44713;59;1;0;1;2.12;6133.94
44837;68;1;0;0;0.4;4108.76
45347;17;2;0;1;0.2243;3791.17
45489;26;2;0;1;1.9503;11677.73
45489;32;2;0;1;6.8;44561.48
45514;87;1;0;0;0.84;2788.2
45680;59;2;0;1;1.85;12804.7
45742;9;2;0;0;0.9776;6489.95
45773;32;2;0;1;5.22;31842.98
46130;59;2;0;1;0.1257;4550.58
46205;17;1;0;1;0.7293;3038.47
46712;59;2;0;1;0.2765;5584.41
47033;59;1;0;1;1.0523;6855.39
47258;40;2;0;1;2.8889;13770.63
47298;59;1;0;1;0.17;3394.38
47465;17;2;0;1;1.0268;5722.65
47532;26;2;0;1;0.5468;5247.58
47561;17;1;0;1;0.5797;4409.68
47829;17;1;0;1;1.3464;2196.17
47829;17;2;0;1;1.3464;9256.57
47829;92;1;0;0;1.3464;12396.84
47850;94;2;0;0;0.31;5653.42
47874;17;1;0;1;1.1386;4435.1
47874;59;1;0;1;0.8385;4410.52
47921;32;2;0;1;7.3735;43651.4
48093;59;2;0;1;2.2266824155483573;6049.07
48223;17;2;0;1;1.464;9025.24
48410;68;1;0;0;2.4607;5691.0
48410;68;2;0;0;1.0307;5627.59
48410;81;1;0;1;1.5499;4024.13
48410;87;2;0;0;0.3663;3907.95
48438;17;1;0;1;0.4449;2294.85
48453;17;1;0;1;2.088;4770.02
48453;17;2;0;1;2.088;6339.32
48461;84;2;0;0;2.0325;10824.2
48615;15;2;0;1;2.0116;19429.06
48615;81;2;0;1;1.8099;20753.92
48626;32;2;0;1;3.7503;27830.18
48652;17;1;0;1;0.56;2845.12
48652;59;1;0;1;1.24;3229.59
48720;59;2;0;1;0.2209;5748.52
48807;17;1;0;1;0.47;3545.93
48816;15;2;0;1;2.11;12619.02
48827;17;1;0;1;5.07;10131.87
48827;17;2;0;1;5.07;29774.32
48827;40;2;0;1;5.42;40282.9
48827;59;1;0;1;7.9408;7800.76
48827;59;2;0;1;7.9408;24483.98
48849;59;2;0;1;2.03;14083.85
48877;32;2;0;1;12.846;81057.16
48877;52;2;0;1;6.45;33678.76
48877;59;2;0;1;7.2422;38926.47
48877;81;2;0;1;7.9;58385.4
48890;48;2;0;0;4.9765;20660.62
49034;59;1;0;1;1.1009;3248.56
49130;17;1;0;1;2.7138;5892.6
49305;9;2;0;0;3.1844;14735.86
49345;40;2;0;1;1.83;7733.99
49345;59;2;0;1;0.62;4546.66
49541;68;1;0;0;3.0;12295.15
49541;87;2;0;0;2.8521;21347.0
49541;94;2;0;0;1.96;15714.94
49636;9;2;0;0;3.0025;7074.12
49636;17;2;0;1;12.2474;88411.89
49636;26;2;0;1;3.0178;19118.17
49636;52;2;0;1;7.3696;32711.74
49636;59;2;0;1;20.8122;117753.27
49636;81;2;0;1;0.44;5806.45
49672;32;2;0;1;1.1995;6812.03
49929;59;1;0;1;0.17;3432.25
50093;17;1;0;1;1.0286;4402.43
50343;87;1;0;0;3.4319;13634.36
50386;40;2;0;1;0.4262;6061.83
50486;59;2;0;1;2.4;14753.62
50528;4;2;1;1;21.598;51994.2
50528;52;2;1;1;2.85;12303.32
50647;40;2;0;1;0.52;6279.38
50864;17;1;0;1;0.992;4084.01
50909;9;2;0;0;2.5636;11676.06
51031;8;2;0;0;2.09;9574.11
51311;59;1;0;1;0.3799;3193.57
51311;59;2;0;1;0.3799;5274.99
51387;23;2;0;1;0.4422;7730.54
51766;52;1;0;1;0.5;2701.68
51822;17;1;0;1;12.41;20364.01
52008;8;2;0;0;7.1078;42787.26
52069;40;2;0;1;2.405;17402.96
52160;94;2;0;0;4.25;22777.63
52182;17;1;0;1;1.1038;3879.24
52311;87;2;0;0;0.2315;5147.71
52363;59;1;0;1;0.7608;3896.74
52413;92;1;0;0;1.5247;5614.18
52441;17;2;0;1;0.271;4136.48
52475;59;1;0;1;1.7105;4801.9
52767;17;1;0;1;0.27;2963.43
52835;59;2;0;1;0.74;4675.25
52973;43;2;0;0;1.4303;7523.2
53020;15;2;0;1;0.2942;5891.91
53135;40;2;0;1;0.28;5303.61
53137;4;2;1;1;6.88;23449.62
53137;26;2;1;1;5.0644;13782.06
53833;68;1;0;0;0.85;5373.48
53891;32;2;0;1;1.1619;6808.28
53975;17;2;0;1;3.7723;18706.67
53975;32;2;0;1;0.3834;3322.63
54183;87;1;0;0;1.26;4444.94
54397;87;1;0;0;0.1;2386.54
54823;59;1;0;1;0.85;2686.74
54915;15;2;0;1;1.8615;17103.44
54960;68;1;0;0;1.57;8638.15
55225;32;2;0;1;2.3661;9941.93
55261;32;2;0;1;3.2715;15248.16
55281;26;2;0;1;0.31;6357.59
55370;17;1;0;1;0.843;3536.34
55497;59;1;0;1;6.7226;11137.17
55518;40;2;0;1;0.9447;5848.76
55611;81;1;0;1;0.63;8085.0
55618;32;2;0;1;0.4105;8782.14
55644;52;2;0;1;0.9483;8633.12
55693;52;2;0;1;0.4136;6088.45
55823;59;1;0;1;0.8921;4967.06
56227;17;2;0;1;0.6829;5943.87
56446;17;1;0;1;0.594;3616.09
56834;32;2;0;1;2.1421;14946.54
56863;17;2;0;1;1.5098;7311.69
56971;32;2;0;1;4.7086;36295.66
57191;32;2;0;1;3.7255;33652.39
57203;59;1;0;1;0.3092;3262.91
57254;32;2;0;1;1.4107;13214.54
57254;59;2;0;1;1.1054;8872.19
57440;32;2;0;1;3.72;8975.74
57864;17;1;0;1;0.54;3475.07
58150;52;2;0;1;1.6289;8641.22
58378;81;1;0;1;0.7262;4891.37
58478;17;2;0;1;0.1844;3705.17
58567;17;2;0;1;2.6214;16141.3
58595;81;2;0;1;2.285;18539.75
58685;52;2;0;1;0.265;5737.51
58769;32;2;0;1;4.25;40211.33
58769;59;2;0;1;4.16;37563.02
59124;15;2;0;1;0.2991;5700.49
59146;59;2;0;1;1.7;10518.49
59317;59;2;0;1;2.2266824155483573;4894.13
59388;8;2;0;0;2.3639;18865.85
59397;40;2;0;1;2.7;22698.52
59397;59;2;0;1;2.9168;20602.06
59516;59;1;0;1;0.5501;4039.06
59516;65;1;0;1;1.1399;4283.54
59544;59;2;0;1;2.52;20364.04
59598;32;1;0;1;0.079;2180.21
59612;81;2;0;1;1.1326;9120.55
59757;9;2;0;0;0.417;5505.28
59874;81;1;0;1;0.8957;5642.95
59892;9;2;0;0;3.3955;12732.12
59892;17;2;0;1;7.6771;51708.16
59939;9;2;0;0;2.54;6543.67
59939;17;1;0;1;10.86;33292.41
59939;17;2;0;1;10.86;34202.64
59939;52;2;0;1;3.5271;17950.19
60279;87;1;0;0;0.77;4917.07
60635;17;1;0;1;2.4754;14607.07
60635;81;2;0;1;1.1044;12258.07
60667;40;2;0;1;0.6019;6209.02
60871;40;2;0;1;3.9349;22227.26
60871;59;2;0;1;15.5;21908.9
60871;81;1;0;1;3.62;10888.43
60871;81;2;0;1;3.62;24613.68
61062;9;2;0;0;2.32;9059.12
61062;84;2;0;0;0.9;10234.5
61062;94;2;0;0;2.0;14330.94
61076;23;2;0;1;0.8655;6085.64
61161;59;1;0;1;1.58;6475.59
61177;17;2;0;1;7.05;42386.24
61177;26;2;0;1;2.2924;16349.15
61177;32;2;0;1;5.1465;42420.56
61177;52;2;0;1;7.8241;42914.38
61370;15;2;0;1;0.9269;8472.46
61431;40;2;0;1;1.2584;7272.28
61478;32;2;0;1;2.49;9071.42
61845;59;1;0;1;0.48;4610.38
61928;81;1;0;1;2.48;6860.26
62259;94;2;0;0;0.399;8243.31
62440;15;2;0;1;0.2342;6017.49
62521;59;1;0;1;0.0398;2304.57
62521;59;2;0;1;0.0398;4175.26
62521;87;2;0;0;0.0243;4615.93
62580;59;1;0;1;0.56;2965.7
62580;59;2;0;1;0.56;5214.79
62606;26;2;0;1;0.49;4000.24
62629;23;2;0;1;1.739;10739.93
62629;81;1;0;1;5.0857;14497.74
62977;26;2;0;1;1.8474;11232.18
62977;52;2;0;1;4.8447;20142.63
62977;87;2;0;0;0.3939;8100.63
63133;59;1;0;1;1.6135;4354.02
63181;17;1;0;1;2.68;9985.21
63181;68;1;0;0;1.1;6496.31
63209;17;1;0;1;0.6366;3598.1
63209;17;2;0;1;0.6366;5478.24
63312;15;2;0;1;2.0751;12318.67
63365;59;1;0;1;4.41;14504.03
63510;59;1;0;1;0.1373;2461.94
63510;59;2;0;1;0.1373;4374.46
63812;40;1;0;1;1.0513;3091.09
63987;68;1;0;0;0.5128;4217.67
64042;59;1;0;1;4.03;19550.38
64329;59;2;0;1;0.8939;6245.86
64499;32;2;0;1;1.3996;12558.95
64722;81;1;0;1;0.63;4576.6
64738;52;1;0;1;0.44;5982.12
64738;52;2;0;1;0.44;9116.66
64845;59;1;0;1;0.81;3873.87
64919;59;2;0;1;1.4;11313.58
65256;87;2;0;0;0.8094;8628.39
65375;32;2;0;1;2.1694;17098.34
65838;59;1;0;1;1.3993;3004.4
65838;59;2;0;1;1.3993;6200.11
65920;81;1;0;1;0.17;3570.46
65935;9;2;0;0;0.57;8549.73
65991;15;2;0;1;1.935;20914.72
66010;59;2;0;1;0.7254;6690.79
66052;81;2;0;1;1.74;11822.38
66350;32;2;0;1;3.131;22563.07
66350;59;2;0;1;3.1037;21748.23
66451;59;1;0;1;4.65;10387.23
66472;17;1;0;1;0.4659;4246.88
66708;40;2;0;1;0.6647;6037.03
66871;68;1;0;0;0.959;2382.41
66914;15;2;0;1;1.156;9897.78
67186;32;2;0;1;3.2174;13514.63
67292;43;2;0;0;0.57;6008.58
67512;9;2;0;0;0.82;5870.38
67545;94;2;0;0;0.33;8294.88
67670;17;2;0;1;0.6158;6516.63
67739;9;2;0;0;5.0129;15252.31
67743;59;1;0;1;0.904;5016.01
67767;52;2;0;1;0.2785;5581.36
67923;23;2;0;1;3.2408;21720.85
67974;40;2;0;1;1.64;10703.95
68089;26;2;0;1;2.4;14632.1
